2023-08-05 15:25:02.801084	#dataCadastro	link	porcentagem	totalErros	totalAvisos	marcacaoErros	marcacaoAvisos	comportamentoErros	comportamentoAvisos	conteudoInformacaoErros	conteudoInformacaoAvisos	apresentacaoDesignErros	apresentacaoDesignAvisos	multimidiaErros	multimidiaAvisos	formulariosErros	formulariosAvisos
2023-08-05 20:34:13.137630	http://www.decom.ufop.br/guillermo/BCC326/web/BCC326-2019-01.html	84,22	36	206	6	200	0	0	30	6	0	0	0	0	0	0	
2023-08-05 20:34:01.094028	https://culturafotograficaufop.blogspot.com/2021/06/a-mae-migrante.html#comments	62,41	63	253	11	222	2	6	48	24	1	0	0	0	1	1	
2023-08-05 20:34:07.838108	https://www.dri.ufop.br/idiomas/parcerias/espanhol	77,36	23	103	7	94	0	4	15	2	1	0	0	0	0	3	
2023-08-05 20:34:03.087986	https://fimat.ufop.br/links	87,31	19	86	4	73	1	3	14	9	0	0	0	0	0	1	
2023-08-05 20:34:20.425464	https://www.propec.ufop.br/docentes/categorias/2/antigos-colaboradores?page=2	77,81	76	249	6	243	1	2	68	4	1	0	0	0	0	0	
2023-08-05 20:34:26.367205	https://moodle.aberta.ufop.br/course/view.php?id=131	72,86	25	126	3	112	1	7	20	3	1	0	0	0	0	4	
2023-08-05 20:33:57.235274	https://www.dri.ufop.br/read/1695-beneficios-para-aprendizado-de-lingua-espanhola-gcub-e-instituto-cervantes-lista-de-dezembro	77,29	26	102	7	91	0	4	18	4	1	0	0	0	0	3	
2023-08-05 20:33:56.756003	http://www.caint.ufop.br/en/read/1291-ufop-signs-the-first-cooperation-agreement-with-china	83,18	19	106	5	97	0	4	13	2	1	0	0	0	0	3	
2023-08-05 20:34:13.088055	https://medicina.ufop.br/relat%C3%B3rios-de-gest%C3%A3o?type=month&month=2023-08&mini=2023-06	80,18	19	115	15	99	1	5	2	10	1	0	0	0	0	1	
2023-08-05 20:34:17.778637	https://fisica.ufop.br/disciplinas?sv_list_box_delta=1459552714&pager_id=0&destination=node/294&page=2	87,19	9	34	3	28	1	4	5	2	0	0	0	0	0	0	
2023-08-05 20:34:25.145319	https://decat.ufop.br/news/mestrado-profissional-em-instrumenta%C3%A7%C3%A3o-controle-e-automa%C3%A7%C3%A3o-de-processos-de-minera%C3%A7%C3%A3o	87,17	8	34	5	25	1	3	2	6	0	0	0	0	0	0	
2023-08-05 20:34:48.482551	https://vestibular.ufop.br/index.php?option=com_content&view=category&id=228&Itemid=214	87,32	6	24	4	19	1	1	1	3	0	0	0	0	0	1	
2023-08-05 20:34:48.111135	https://ppgcom.ufop.br/news/qualquer-coisa-serve-paul-feyerabend-e-ci%C3%AAncia-an%C3%A1rquica-da-comunica%C3%A7%C3%A3o	87,3	21	51	8	43	1	3	12	4	0	0	0	0	0	1	
2023-08-05 20:34:20.456254	http://www2.decom.ufop.br/imobilis/tutorial-ios-acelerometro/	80,41	70	200	9	168	1	13	59	18	0	0	0	0	1	1	
2023-08-05 20:34:57.596281	https://decsi.ufop.br/reposit%C3%B3rio-institucional	79,95	7	48	4	39	1	4	1	5	1	0	0	0	0	0	
2023-08-05 20:35:03.084472	https://www.prograd.ufop.br/estagios/engenharias-planejamento-e-controle	71,17	17	66	4	51	1	5	8	8	0	0	0	0	4	2	
2023-08-05 20:34:49.434326	https://www.caint.ufop.br/idiomas/programa-isf	77,37	23	149	7	139	0	5	15	2	1	0	0	0	0	3	
2023-08-05 20:34:29.724861	https://jornalismo.ufop.br/?p=601	83,09	31	270	11	241	1	6	18	11	0	8	0	0	1	4	
2023-08-05 20:34:34.057590	https://www.dri.ufop.br/read/1738-estao-abertas-as-inscricoes-para-o-programa-de-mobilidade-academica-internacional	77,27	27	115	8	104	0	4	18	4	1	0	0	0	0	3	
2023-08-05 20:35:09.289699	https://www.caint.ufop.br/	83,12	41	1159	8	1144	0	10	33	2	0	0	0	0	0	3	
2023-08-05 20:34:49.342303	http://www2.decom.ufop.br/imobilis/tutorial-ios-zoom-em-imagem-swift-parte-2/	80,73	75	179	12	148	1	13	61	17	0	0	0	0	1	1	
2023-08-05 20:35:01.722499	https://nano.ufop.br/home?type=month&month=2023-08&mini=2023-08	79,67	71	175	18	93	1	6	52	76	0	0	0	0	0	0	
2023-08-05 20:35:16.183493	https://demin.ufop.br/graduacao-1	79,2	11	63	7	54	1	4	2	5	1	0	0	0	0	0	
2023-08-05 20:35:11.955586	https://fisica.ufop.br/publications/rod-shaped-cyanoacrylic-derivatives-d-%CF%80-architecture-synthesis-thermal	81,24	29	67	15	45	2	5	12	17	0	0	0	0	0	0	
2023-08-05 20:35:33.907006	http://www.em.ufop.br/	90,53	10	57	2	52	0	2	8	3	0	0	0	0	0	0	
2023-08-05 20:35:24.574318	https://caint.ufop.br/ouro-preto-info/historia-de-ouro-preto	77,55	22	100	7	91	0	4	14	2	1	0	0	0	0	3	
2023-08-05 20:35:41.596393	http://sites.ufop.br/gsuite/email-de-setor	83,61	6	31	3	25	1	3	1	2	1	0	0	0	0	1	
2023-08-05 20:35:38.086896	https://www.prograd.ufop.br/%3Cnolink%3E/pec-g	71,15	23	76	4	59	1	5	14	10	0	0	0	0	4	2	
2023-08-05 20:35:38.931567	https://nano.ufop.br/publications/room-temperature-observation-correlation-between-atomic-and-electronic-structure	79,42	22	69	15	46	2	6	5	17	0	0	0	0	0	0	
2023-08-05 20:35:38.503714	http://dri.ufop.br/see/1251-embaixada-francesa-promove-bolsas-de-estudo-para-pos-graduacao-na-franca	77,2	31	135	13	124	0	6	17	2	1	0	0	0	0	3	
2023-08-05 20:35:09.824121	https://www.caint.ufop.br/read/1859-oferta-de-vagas-para-cursos-de-idiomas-on-line-e-gratuitos-rede-andifes-isf-3	77,16	30	150	12	137	0	5	17	5	1	0	0	0	0	3	
2023-08-05 20:35:31.524009	http://www2.decom.ufop.br/imobilis/tag/industria-4-0/page/2/	77,47	60	111	9	81	1	12	50	18	0	0	0	0	0	0	
2023-08-05 20:35:51.787799	http://www.cead.ufop.br/index.php/cursos-de-graduacao/administracao-publica/41-lista-de-docentes/143-prof-carlos-alberto-dainese	73,04	54	162	18	148	0	8	35	6	1	0	0	0	0	0	
2023-08-05 20:35:46.304825	https://ppgep.ufop.br/home?sv_list_box_delta=os_news_latest&pager_id=0&destination=home&page=1&type=month&month=2023-08&mini=2023-05	80,69	36	132	27	94	1	4	8	33	0	0	0	0	0	1	
2023-08-05 20:35:59.977979	http://www.em.ufop.br/index.php/atas	88,46	6	358	3	353	0	1	2	4	1	0	0	0	0	0	
2023-08-05 20:36:08.652536	https://propp.ufop.br/pt-br/news?page=15	67,63	23	91	8	80	1	2	9	6	1	0	0	0	4	3	
2023-08-05 20:36:02.180589	http://sites.ufop.br/gsuite/d%C3%BAvidas-frequentes/tipos-de-contas	83,67	6	35	3	29	1	3	1	2	1	0	0	0	0	1	
2023-08-05 20:35:55.326341	https://siass.ufop.br/cl%C3%ADnicas-conveniadas	86,58	15	37	6	26	1	3	8	8	0	0	0	0	0	0	
2023-08-05 20:36:09.319196	http://www.cead.ufop.br/index.php/gestao-de-polos?id=157	73,03	50	90	16	77	0	7	33	6	1	0	0	0	0	0	
2023-08-05 20:36:19.673325	https://moodle.aberta.ufop.br/enrol/index.php?id=49&lang=en	80,14	18	66	6	50	1	8	10	4	1	0	0	0	0	4	
2023-08-05 20:35:32.074092	https://culturafotograficaufop.blogspot.com/search/label/fotografia%20urbana	79,27	28	174	5	148	1	5	21	20	0	0	0	0	1	1	
2023-08-05 20:36:19.120674	https://fimat.ufop.br/news/resultado-terceira-etapa-an%C3%A1lise-de-curr%C3%ADculo-processo-seletivo-2023-1?page=2	77,37	29	48	21	36	1	4	6	7	1	0	0	0	0	1	
2023-08-05 20:36:05.067799	http://sites.ufop.br/ppea/vers%C3%A3o-em-espanhol	81,31	44	60	4	47	1	3	38	9	1	0	0	0	0	1	
2023-08-05 20:36:17.442231	https://culturafotograficaufop.blogspot.com/2022/02/regimeabsortivo.html#comments	68,93	49	182	19	162	2	6	26	13	1	0	0	0	1	1	
2023-08-05 20:36:15.255942	http://www.dri.ufop.br/index.php/en	83,17	32	703	7	689	0	10	24	1	1	0	0	0	0	3	
2023-08-05 20:35:59.663163	https://eefufop.ufop.br/agenda-cobef-0	77,2	9	114	4	97	1	4	3	12	1	0	0	0	0	1	
2023-08-05 20:36:45.471044	https://www.prograd.ufop.br/comunicados/comunicado-prograd-no-1-de-13-de-janeiro-de-2023-retorno-presencial	60,97	21	77	4	59	1	5	11	11	1	0	0	0	4	2	
2023-08-05 20:36:25.828970	https://fisica.ufop.br/file/65129	86,47	8	36	2	30	1	4	5	2	0	0	0	0	0	0	
2023-08-05 20:36:38.883256	https://proamb.ufop.br/laborat%C3%B3rio-de-s%C3%ADntese-e-caracteriza%C3%A7%C3%A3o-de-materiais	87,55	27	87	20	76	1	5	6	6	0	0	0	0	0	0	
2023-08-05 20:36:57.515274	http://escolha.ufop.br/cursos/jornalismo	63,95	13	50	3	44	1	2	4	2	1	0	0	0	4	2	
2023-08-05 20:36:56.765813	http://proex.ufop.br/programas/do-ventre-ao-peito-atencao-materno-infantil-humanizada	63,18	19	58	7	49	1	5	6	2	1	0	0	0	4	2	
2023-08-05 20:36:52.060969	https://lagep.ufop.br/biblioteca-digital-0	79,02	7	23	5	15	1	3	0	5	1	0	0	0	0	0	
2023-08-05 20:36:17.373215	https://culturafotograficaufop.blogspot.com/2015/	79,26	32	207	6	174	1	6	24	26	0	0	0	0	1	1	
2023-08-05 20:36:45.045596	http://www.em.ufop.br/index.php/comemoracoe-12-outubro/2-uncategorised/332-solenidade-comemorativa-do-142-ano-da-fundacao-da-escola-de-minas	84,14	43	212	35	208	0	1	7	3	1	0	0	0	0	0	
2023-08-05 20:36:55.239763	https://cinevilarica.ufop.br/brasil-berco-de-grandes-cineastas/	85,04	12	166	5	162	1	4	6	0	0	0	0	0	0	0	
2023-08-05 20:36:50.039698	https://caint.ufop.br/see/1256-british-council-e-santander-abrem-inscricoes-para-cursos-de-ingles-gratuitos	77,36	23	107	7	98	0	4	15	2	1	0	0	0	0	3	
2023-08-05 20:37:10.312075	http://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=76&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 20:36:59.137419	https://siass.ufop.br/defici%C3%AAncia	86,64	14	30	6	21	1	3	7	6	0	0	0	0	0	0	
2023-08-05 20:37:18.516586	http://prace.ufop.br/assistencia-estudantil/moradia-estudantil/modalidade-de-gestao-compartilhada/bem-na-boca	71,96	18	74	7	61	1	4	6	7	0	0	0	0	4	2	
2023-08-05 20:37:11.771914	https://progep.ufop.br/licen%C3%A7a-para-capacita%C3%A7%C3%A3o-decreto-5707	87,57	77	456	14	445	1	3	62	7	0	0	0	0	0	1	
2023-08-05 20:37:37.113866	https://prograd.ufop.br/comunicados?page=5	64,93	18	98	4	83	1	5	8	8	1	0	0	0	4	2	
2023-08-05 20:37:03.188547	http://www2.decom.ufop.br/imobilis/tag/android/page/3/	77,16	107	132	23	87	1	12	83	33	0	0	0	0	0	0	
2023-08-05 20:37:02.624580	http://dri.ufop.br/en/read/1564-ufop-was-included-in-the-times-higher-education-impact-rankings-2022	83,52	15	86	5	77	0	4	9	2	1	0	0	0	0	3	
2023-08-05 20:37:03.992954	http://novosdireitos.ufop.br/account/?action=lostpassword	70,84	21	56	12	34	1	6	5	14	0	0	0	0	3	2	
2023-08-05 20:37:05.258758	http://www2.decom.ufop.br/imobilis/conectando-as-portas-gpios-da-wandboard/#respond	80,55	67	255	8	224	1	13	57	17	0	0	0	0	1	1	
2023-08-05 20:37:11.105151	https://www.caint.ufop.br/read/1498-ufop-retoma-a-recepcao-presencial-de-estudantes-internacionais-nos-campi	77,29	27	129	8	118	0	4	18	4	1	0	0	0	0	3	
2023-08-05 20:37:43.362061	https://turismoepatrimonio.ufop.br/news	73,31	29	145	23	95	1	4	4	46	1	0	0	0	0	0	
2023-08-05 20:37:48.172765	http://www.dri.ufop.br/index.php/read/783	77,3	25	101	8	92	0	4	16	2	1	0	0	0	0	3	
2023-08-05 20:37:30.806621	http://www2.decom.ufop.br/imobilis/tag/integracao-hardware/page/2/	77,32	98	131	18	87	1	12	79	32	0	0	0	0	0	0	
2023-08-05 20:37:48.307734	http://www2.decom.ufop.br/imobilis/tag/android/page/2/	77,2	102	131	23	87	1	12	78	32	0	0	0	0	0	0	
2023-08-05 20:38:07.066743	https://www.prace.ufop.br/ampliacao-dos-servicos-odontologicos	70,78	31	75	9	61	1	4	17	8	0	0	0	0	4	2	
2023-08-05 20:37:59.795720	https://nano.ufop.br/publications/glass-ionomer-propolis-composites-caries-inhibition-flavonoids-release-physical	79,42	22	66	15	46	2	6	5	14	0	0	0	0	0	0	
2023-08-05 20:38:20.221074	http://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=145&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 20:38:12.855822	https://cemar.ufop.br/agricultura-familiar-na-ufop-nupedes	79	9	36	6	28	1	3	1	5	1	0	0	0	0	0	
2023-08-05 20:37:54.858942	http://dri.ufop.br/en/read/1545-ufop-resumes-in-person-welcoming-of-international-students-at-campuses	83,52	15	93	5	84	0	4	9	2	1	0	0	0	0	3	
2023-08-05 20:37:53.964666	https://www.caint.ufop.br/read/1703-gcub-oferta-bolsa-de-estudos-em-genebra-na-suica	77,27	27	145	8	133	0	4	18	5	1	0	0	0	0	3	
2023-08-05 20:38:31.034541	https://prace.ufop.br/assistencia-estudantil/moradia-estudantil/modalidade-socioeconomica/auxilio-moradia-campus-joao	71,44	21	70	7	57	1	4	9	7	0	0	0	0	4	2	
2023-08-05 20:38:04.661180	https://caint.ufop.br/read/1769-selecao-de-candidatos-para-curso-online-de-lingua-espanhola-nivel-basico-1-iniciante-em-parceria-com-a-universidad-de-atacama-chile	77,27	27	114	8	103	0	4	18	4	1	0	0	0	0	3	
2023-08-05 20:38:33.084254	https://culturafotograficaufop.blogspot.com/2016/09/fotografetododia-proporcao.html	63,4	44	222	9	194	2	5	31	22	1	0	0	0	1	1	
2023-08-05 20:38:27.218021	http://www.dri.ufop.br/redes-de-cooperacao	77,84	28	157	9	145	0	4	18	5	1	0	0	0	0	3	
2023-08-05 20:38:37.232913	https://www.dri.ufop.br/idiomas/parcerias/lingua-e-cultura-chinesa	77,36	23	99	7	90	0	4	15	2	1	0	0	0	0	3	
2023-08-05 20:38:26.918231	https://proamb.ufop.br/news/dusciplinas-proamb-2022-2	87,35	27	64	23	54	1	5	3	5	0	0	0	0	0	0	
2023-08-05 20:38:52.603135	https://www.prace.ufop.br/local-republica/centro?page=1	66,07	19	134	7	115	1	4	6	13	1	0	0	0	4	2	
2023-08-05 20:38:50.755471	https://caint.ufop.br/mapa-da-ufop-no-mundo/mapa-da-ufop-no-mundo	81,64	21	93	6	84	0	4	14	2	1	0	0	0	0	3	
2023-08-05 20:39:08.997810	https://zeppelin10.ufop.br/SistemaAcademico/MatrizCurricular?codCurso=FLB	84,26	5	1	4	1	0	0	1	0	0	0	0	0	0	0	
2023-08-05 20:39:05.278327	http://petpedagogiaufop.blogspot.com/2012/12/biblioteca-de-saramenha-projeto-o.html#comment-form	73,48	48	289	11	264	2	9	34	11	1	1	0	4	0	0	
2023-08-05 20:38:42.744839	https://cbiol.nupeb.ufop.br/cria%C3%A7%C3%A3o-de-certifica%C3%A7%C3%A3o-pessoal-icpedu	89,52	7	58	4	49	1	3	2	5	0	0	0	0	0	1	
2023-08-05 20:39:12.104906	https://www.soc.ufop.br/public/?page=6	70,34	27	33	11	27	1	1	7	1	1	0	0	0	7	4	
2023-08-05 20:38:50.269469	https://museologia.ufop.br/laborat%C3%B3rio-de-pesquisas-em-arqueologia-patrim%C3%B4nio-e-processos-museol%C3%B3gicos-comunit%C3%A1rios	78,95	16	53	5	40	1	3	9	10	1	0	0	0	0	0	
2023-08-05 20:39:18.976229	https://culturafotograficaufop.blogspot.com/search/label/pinhole	87,5	3	0	2	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 20:38:38.296160	https://sites.ufop.br/csilab2/people/eduardo-luz	87,67	6	47	4	35	1	3	1	9	0	0	0	0	0	0	
2023-08-05 20:39:15.965836	https://posedu.ufop.br/news/recursos-ao-deferimento-das-inscri%C3%A7%C3%B5es?page=1	83,67	22	70	11	60	1	4	9	5	1	0	0	0	0	1	
2023-08-05 20:39:18.782624	https://proamb.ufop.br/laborat%C3%B3rio-de-biologia-e-tecnologia-de-microorganismos	85,59	74	149	15	139	1	5	58	5	0	0	0	0	0	0	
2023-08-05 20:39:34.426234	http://www.cead.ufop.br/index.php/gestao-de-polos/41-lista-de-docentes/157-prof-luciano-batista-de-oliveira	73,03	50	90	16	77	0	7	33	6	1	0	0	0	0	0	
2023-08-05 20:38:54.620987	http://www2.decom.ufop.br/imobilis/tutorial-windows-phone-criando-menu-lateral-deslizante/#comments	79,35	73	224	12	189	1	13	59	21	0	0	0	0	1	1	
2023-08-05 20:39:51.243279	https://prace.ufop.br/grupo-manu-maternidade-e-universidade	71,95	19	70	7	56	1	4	7	8	0	0	0	0	4	2	
2023-08-05 20:39:43.743518	https://direito.ufop.br/home?type=month&month=2023-08&mini=2023-09	83,74	50	128	9	95	1	5	40	27	0	0	0	0	0	1	
2023-08-05 20:39:49.981793	https://enut.ufop.br/escola-de-nutricao-ufop	80,92	9	146	5	132	1	4	3	10	0	0	0	0	0	0	
2023-08-05 20:40:11.222861	https://www.propp.ufop.br/en/node/21	63,22	20	53	6	43	1	2	8	6	1	0	0	0	4	2	
2023-08-05 20:40:12.236875	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=31&Itemid=149&limitstart=0	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 20:40:08.432818	https://nano.ufop.br/publications/entropy-diffusivity-and-energy-landscape-waterlike-fluid	79,42	22	65	15	46	2	6	5	13	0	0	0	0	0	0	
2023-08-05 20:40:11.746875	http://www.cead.ufop.br/index.php/administracao-publica-ead?id=169	73,02	56	165	19	151	0	8	36	6	1	0	0	0	0	0	
2023-08-05 20:39:31.104577	http://dri.ufop.br/en/read/1587-ufop-professor-performs-activities-in-the-erasmus-programme-domain-in-poland	83,52	15	88	5	78	0	4	9	3	1	0	0	0	0	3	
2023-08-05 20:40:26.299239	https://nano.ufop.br/contact	85,47	11	48	5	35	1	5	5	8	0	0	0	0	0	0	
2023-08-05 20:40:23.965264	https://proex.ufop.br/documentos/normas	69,5	26	404	9	382	1	5	12	15	0	0	0	0	4	2	
2023-08-05 20:40:32.705020	https://vestibular.ufop.br/index.php?option=com_content&view=category&id=226&Itemid=216	87,32	6	24	4	19	1	1	1	3	0	0	0	0	0	1	
2023-08-05 20:40:33.251968	https://www.propp.ufop.br/en/etica/comissao-de-etica-no-uso-de-animais-ceua	69,68	16	57	5	46	1	2	6	7	0	0	0	0	4	2	
2023-08-05 20:40:38.140512	https://cipharma.ufop.br/2021	81,49	25	55	4	44	1	4	20	7	0	0	0	0	0	0	
2023-08-05 20:40:50.598981	https://redemat.ufop.br/calend%C3%A1rio-acad%C3%AAmico	79,02	8	39	6	29	1	3	0	7	1	0	0	0	0	0	
2023-08-05 20:40:47.636132	https://www.prace.ufop.br/restaurante-universitario/ru-campanhas/ru-sustentabilidade	63,41	19	66	6	54	1	4	7	6	1	0	0	0	4	2	
2023-08-05 20:40:48.886658	https://prace.ufop.br/abrace-grupo-de-acolhimento-de-cuidado-ao-estudante-da-ufop	66,07	21	107	7	91	1	4	9	10	0	0	0	0	4	2	
2023-08-05 20:40:49.185173	http://www.decom.ufop.br/sauldelabrida/?p=82	83,62	18	51	8	39	1	2	9	9	0	0	0	0	0	1	
2023-08-05 20:41:14.461089	http://centrodeconvencoes.ufop.br/pra%C3%A7a-da-universidade	81,64	15	37	4	27	1	3	10	7	0	0	0	0	0	0	
2023-08-05 20:41:14.622702	http://proex.ufop.br/programas/sujeitos-de-suas-historias	63,18	19	58	7	49	1	5	6	2	1	0	0	0	4	2	
2023-08-05 20:41:14.878379	http://proex.ufop.br/cultura/politica-de-cultura-da-ufop/programa-de-fomento-cultura-pifcult	73,9	17	66	6	57	1	5	6	2	0	0	0	0	4	2	
2023-08-05 20:40:22.231996	https://eefufop.ufop.br/normas-para-tcc	78,69	21	82	3	65	1	3	16	13	1	0	0	0	0	1	
2023-08-05 20:40:31.154037	https://csilab.ufop.br/publications/um-m%C3%A9todo-ensemble-para-classifica%C3%A7%C3%A3o-de-arritmias-uma-avalia%C3%A7%C3%A3o-com-mais-de-10	83,58	6	61	3	43	2	4	1	14	0	0	0	0	0	0	
2023-08-05 20:41:11.924109	https://dri.ufop.br/see/947-oportunidades-de-doutorado-na-franca-em-2019	77,85	22	100	6	90	0	4	15	3	1	0	0	0	0	3	
2023-08-05 20:41:28.891003	https://ppea.ufop.br/vida-universit%C3%A1ria	78,15	77	230	4	192	1	3	71	34	1	0	0	0	0	1	
2023-08-05 20:41:39.646392	http://www.cead.ufop.br/index.php/o-cead/detec/41-lista-de-docentes/149-profa-glaucia-maria-dos-santos-jorge	56,5	68	160	22	145	8	8	37	7	1	0	0	0	0	0	
2023-08-05 20:41:35.399560	http://www.prace.ufop.br/assistencia-estudantil/moradia-estudantil/copeme	71,94	24	77	6	64	1	4	13	7	0	0	0	0	4	2	
2023-08-05 20:41:29.267680	https://www.dri.ufop.br/see/1438-eua-oferecem-oportunidade-para-jovens-lideres-comunitarios	77,41	23	127	8	117	0	5	14	2	1	0	0	0	0	3	
2023-08-05 20:41:34.667670	https://caint.ufop.br/oportunidades/ed-encerrados/793-programa-de-bolsas-ibero-americanas-2018	77,44	22	90	7	81	0	4	14	2	1	0	0	0	0	3	
2023-08-05 20:42:17.859146	https://sisbin.ufop.br/portarias-2022	74,75	12	40	4	33	1	3	3	2	0	0	0	0	4	2	
2023-08-05 20:42:11.940168	https://sustentabilidade.ufop.br/2019	88,69	10	107	4	90	1	4	5	12	0	0	0	0	0	1	
2023-08-05 20:42:07.515601	https://medicina.ufop.br/exerc%C3%ADcio-2012?type=month&month=2023-08&mini=2023-07	76,74	21	123	15	106	1	5	4	11	1	0	0	0	0	1	
2023-08-05 20:42:42.666973	http://www.decom.ufop.br/decom/decom.wsgi/ensino/disciplina/bcc425/2023-1	79,34	12	102	5	91	1	5	4	5	1	0	0	0	1	1	
2023-08-05 20:42:53.862311	https://moodle.aberta.ufop.br/enrol/index.php?id=135&lang=pt_br	80,14	18	66	6	50	1	8	10	4	1	0	0	0	0	4	
2023-08-05 20:42:27.610235	https://www.caint.ufop.br/see/1303-universidad-antonio-narino-abre-inscricoes-para-programa-de-imersao-cultural-virtual	77,36	23	100	7	91	0	4	15	2	1	0	0	0	0	3	
2023-08-05 20:43:05.624031	https://www.dri.ufop.br/see/1241-bolsas-para-estudo-de-espanhol-presencial-na-espanha	77,36	23	104	7	95	0	4	15	2	1	0	0	0	0	3	
2023-08-05 20:43:12.637686	https://cemar.ufop.br/Teletandem%20%20%E2%80%93%20Educa%C3%A7%C3%A3o%20lingu%C3%ADstica%20e%20intercultural	78,99	11	38	6	30	1	3	3	5	1	0	0	0	0	0	
2023-08-05 20:43:33.051326	http://www.processoseletivo.ufop.br/index.php?option=com_content&view=category&id=238&Itemid=106	87,32	6	25	4	20	1	1	1	3	0	0	0	0	0	1	
2023-08-05 20:42:50.050677	http://xr4goodlab.decom.ufop.br/?page_id=6427	74,95	20	177	11	159	1	8	6	8	0	0	0	0	2	2	
2023-08-05 20:43:40.942320	http://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=214&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 20:43:45.782987	https://www.propp.ufop.br/en/inovacao	69,68	16	51	5	41	1	2	6	6	0	0	0	0	4	2	
2023-08-05 20:43:56.116311	https://propp.ufop.br/pt-br/news/divulgado-resultado-da-faixa-da-chamada-universal-no-012022-fapemig	63,42	19	58	6	48	1	2	7	6	1	0	0	0	4	2	
2023-08-05 20:43:41.297814	http://dri.ufop.br/en/benefits-offered-by-ufop	87,62	16	141	7	125	0	12	8	1	1	0	0	0	0	3	
2023-08-05 20:43:49.414408	https://prograd.ufop.br/%3Cnolink%3E/secoes-de-ensino	72,87	18	127	4	111	1	5	9	9	0	0	0	0	4	2	
2023-08-05 20:44:06.017724	https://moodle.aberta.ufop.br/course/info.php?id=127&lang=pt_br	72,86	24	116	3	101	1	7	19	6	1	0	0	0	0	2	
2023-08-05 20:44:21.086355	https://www.prograd.ufop.br/estagios/programa-de-trainee-2023-track-gm-edicao-para-mulheres	69,64	21	67	5	52	1	5	11	8	0	0	0	0	4	2	
2023-08-05 20:44:33.160313	https://demin.ufop.br/news/aten%C3%A7%C3%A3o-alunos-do-deminufop-vaga-de-monitor-volunt%C3%A1rio-min-235	78,95	20	58	15	50	1	3	3	5	1	0	0	0	0	0	
2023-08-05 20:44:49.188316	https://cipharma.ufop.br/2022-0	81,6	21	53	4	42	1	4	16	7	0	0	0	0	0	0	
2023-08-05 20:44:53.323494	https://dri.ufop.br/index.php/read/751	77,3	25	104	8	95	0	4	16	2	1	0	0	0	0	3	
2023-08-05 20:45:43.213813	https://www.soc.ufop.br/public/resolucao/mostrar/0000012401	79,41	15	14	5	12	1	0	7	1	0	0	0	0	2	1	
2023-08-05 20:45:38.205562	https://proplad.ufop.br/node/158/materiais-permanentes	72,52	10	54	4	45	1	3	0	4	1	0	0	0	4	2	
2023-08-05 20:45:33.164978	http://www.decom.ufop.br/decom/decom.wsgi/ensino/disciplina/bcc323/2023-1	79,34	12	115	5	104	1	5	4	5	1	0	0	0	1	1	
2023-08-05 20:45:16.192864	https://ppgedmat.ufop.br/revemop	74,63	6	49	4	41	1	4	0	4	1	0	0	0	0	0	
2023-08-05 20:45:06.631204	https://nano.ufop.br/publications?page=2%2C0%2C0%2C0%2C0%2C1	84,52	68	144	27	85	1	6	40	53	0	0	0	0	0	0	
2023-08-05 20:46:05.311196	http://www.simpoed.ufop.br	85,04	16	125	11	121	1	3	4	1	0	0	0	0	0	0	
2023-08-05 20:45:32.415955	https://iceb.ufop.br/news/inscri%C3%A7%C3%A3o-para-sele%C3%A7%C3%A3o-de-bolsista-para-sala-pedag%C3%B3gica-2023	75,02	22	62	13	55	1	3	7	4	1	0	0	0	0	0	
2023-08-05 20:46:17.078491	https://enut.ufop.br/media-gallery/detail/22530/46447	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-05 20:46:11.668048	https://farmaciadeouro.ufop.br/publications/o-que-voc%C3%AA-precisa-saber-sobre-%C3%A1lcool-70-1	79,34	21	87	15	70	2	5	3	11	1	0	0	0	0	1	
2023-08-05 20:47:17.060890	http://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=167&Itemid=139	84,89	5	20	4	17	1	1	0	2	0	0	0	0	0	0	
2023-08-05 20:51:01.890018	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=190&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 20:51:07.449675	http://www.decom.ufop.br/decom/decom.wsgi/ensino/disciplina/fil101/2023-1	85,23	11	48	5	39	1	5	3	3	1	0	0	0	1	1	
2023-08-05 20:51:02.239211	https://moodle.aberta.ufop.br/course/view.php?id=15	77,31	18	109	4	97	1	7	12	1	1	0	0	0	0	4	
2023-08-05 20:51:11.599882	https://labiiex.ufop.br/publications/effects-strength-training-session-different-types-muscle-action-white-blood-0	82,14	7	43	4	32	2	5	1	6	0	0	0	0	0	0	
